1.052653,1.100742,1.135413,1.110338,1.025231,1.025838,0.9165601,1.063525,1.026953,1.064366,1.028071,1.077453,1.053174,1.101178,1.112533,1.112313,1.087222,1.086363,1.085293,1.09619,1.082305,1.020398,1.057984,1.070565,1.082944,1.085186,1.111105,1.112753,1.08905,1.076281,0.8786824,0.9754477,1.024119,1.073839,1.085186,1.071408,1.020899,1.018697,0.9698076,0.884083,0.9679105,1.039182,1.062312,1.061587,1.05065,1.064597,1.103372,1.105106,1.08103,1.080393,1.068044,0.9961028,0.9614539,0.9863768,0.9996368,1.023816,1.060799,1.099329,1.102159,1.116394,1.118169,1.034321,0.9621698,0.8785779,1.04748,1.011262,1.047888,1.072918,1.074803,1.075223,1.100352,1.016306,1.041115,1.06564,0.9451919,0.9575911,1.041522,0.9930795,0.9937606,0.9458405,0.9586244,0.9594715,0.9475124,0.9850192,1.021903,1.022406,1.0584,1.021401,0.9597542,0.9100865,0.8737688,0.776912,0.8023716,0.8758309,1.022406,0.8516698,0.803161,0.779206,0.7307934,0.9506866,0.8535167,0.8793765,0.8434853,0.8436521,0.892383,0.965348,0.9896894,0.9775676,1.001908,0.8064136,0.7699105,0.8310966,0.9656341,0.9908639,0.8450721,0.8949479,0.8957468,0.9202878,0.9203791,0.9934182,1.005284,1.004985,0.9920411
1.049468,1.099653,1.13542,1.110492,1.025233,1.025722,0.9163964,1.063397,1.026896,1.0642,1.027934,1.07732,1.053092,1.101364,1.112804,1.112476,1.087432,1.086638,1.085637,1.09661,1.082837,1.020836,1.057928,1.070467,1.082873,1.084695,1.110599,1.112221,1.088702,1.076274,0.8790938,0.9758175,1.024301,1.073723,1.085334,1.071811,1.021441,1.019382,0.9701495,0.884396,0.9682535,1.039615,1.062713,1.061906,1.050545,1.064172,1.102689,1.104487,1.080764,1.080438,1.068118,0.995954,0.9610294,0.9860969,0.9993096,1.023742,1.060693,1.098886,1.1014,1.11569,1.117534,1.043779,0.9800646,0.9073177,1.025932,0.9806344,1.027239,1.06201,1.080981,1.082714,1.087006,1.018111,1.041964,1.071457,0.9729781,0.9654824,1.028737,0.9983347,1.000342,0.9536046,0.9656881,0.9706633,0.9411455,0.9226823,1.016368,1.025505,1.001978,1.019767,0.953599,0.929498,0.9103449,0.8244602,0.7915226,0.8496044,0.9819302,0.8777091,0.8282655,0.7951556,0.7461805,0.9043433,0.8517598,0.8777261,0.8502886,0.8395626,0.8824342,0.910593,0.9447643,0.9409589,1.012757,0.8406075,0.8010251,0.8326657,0.9352352,0.9467716,0.8611231,0.8874733,0.9280325,0.9167266,0.8752448,0.9493421,1.017023,1.016008,0.9788295
1.120607,1.108025,1.139096,1.117079,1.044684,1.028169,0.9469877,1.047875,1.028644,1.047047,1.029011,1.053936,1.054314,1.088686,1.115978,1.103156,1.096901,1.092953,1.098076,1.089069,1.08286,1.028755,1.058063,1.067859,1.066148,1.083054,1.081655,1.122828,1.100136,1.085709,0.9105268,0.967252,0.9997013,1.058239,1.082168,1.083694,1.033673,1.024463,0.9751216,0.8944812,0.9660358,1.025481,1.041479,1.05905,1.035675,1.060962,1.104233,1.099202,1.091703,1.092366,1.045519,1.015147,0.9821652,0.9889176,1.00002,1.023668,1.055182,1.083183,1.097336,1.118804,1.118353,1.054301,0.9875516,0.917975,0.9841975,1.006028,1.029565,1.050406,1.074887,1.077424,1.056222,1.018086,1.045176,1.07465,1.005191,0.9743341,1.018484,1.003216,0.9993833,0.9509706,0.9570105,0.9713035,0.9475195,0.9424847,0.9935649,1.006461,1.002223,1.021276,0.974495,0.9257275,0.9004518,0.8381383,0.8253298,0.8326177,0.9406962,0.8952689,0.8445133,0.7883381,0.7715585,0.8443962,0.8470548,0.8728299,0.8659253,0.8476293,0.8763591,0.8944208,0.9412231,0.9378687,0.9927659,0.868947,0.8272429,0.8202265,0.9008668,0.8999244,0.8612182,0.9066885,0.9348437,0.9316249,0.8890989,0.9386713,0.9947869,1.018255,0.9796735
1.103336,1.098323,1.142831,1.125774,1.067291,1.04234,0.9475747,1.036184,1.030736,1.043944,1.018688,1.03021,1.032797,1.096514,1.113212,1.118666,1.093037,1.105911,1.104595,1.098586,1.087784,1.043991,1.062595,1.067542,1.061484,1.082611,1.081792,1.113984,1.101539,1.098867,0.9513801,0.9646538,0.9848675,1.026551,1.066705,1.082437,1.048194,1.031855,0.9879102,0.9109961,0.9547435,1.021866,1.041204,1.052887,1.040478,1.045575,1.088543,1.101564,1.098933,1.095002,1.034829,1.022201,0.9915986,0.9888075,0.9723331,1.012708,1.062293,1.077381,1.097278,1.116821,1.117697,1.049364,1.008887,0.9456623,0.963954,1.014869,1.034894,1.048044,1.056401,1.06962,1.019785,1.038123,1.047159,1.069108,1.014896,0.9866559,1.018745,0.9863976,0.9936354,0.9612602,0.9521274,0.9349023,0.9681331,0.9327467,0.9870506,1.009518,1.012244,1.023763,0.9747741,0.9407132,0.9039774,0.8377373,0.8326894,0.8386501,0.9415774,0.8728534,0.851549,0.7976409,0.7829838,0.8329596,0.839521,0.8642466,0.8666084,0.8441926,0.8518686,0.910538,0.9320736,0.9455959,0.9919825,0.8712386,0.8239104,0.8037316,0.8881066,0.9199501,0.8308893,0.8905969,0.9383965,0.9483276,0.9189986,0.9343247,0.9777463,1.015211,0.9865343
1.11839,1.110184,1.143201,1.134539,1.084725,1.053954,0.970389,1.014035,1.034899,1.049539,1.019436,1.021097,1.023923,1.08395,1.104667,1.114183,1.091688,1.117528,1.116357,1.101985,1.076916,1.05596,1.040926,1.044345,1.03331,1.087198,1.099726,1.12196,1.102007,1.09433,0.976166,0.9712644,0.9705517,1.019611,1.065762,1.086397,1.056766,1.038497,0.9993753,0.9403798,0.954684,0.992653,1.02519,1.04405,1.039711,1.056237,1.090747,1.104414,1.105222,1.098238,1.039529,1.002933,0.9882319,0.992911,0.9863747,1.009554,1.045203,1.067356,1.094175,1.111429,1.104849,1.056127,0.9991449,0.9599519,0.9680823,1.018198,1.016112,0.9910547,1.031052,1.085509,1.049254,1.050812,1.055428,1.07297,1.029843,0.9956193,0.9996238,0.9723185,0.9808105,0.9631729,0.9824678,0.956322,0.9440514,0.9203521,0.9918361,1.014353,1.008368,0.9783466,0.9764418,0.9591192,0.9130765,0.8589207,0.8461978,0.8470573,0.9294717,0.8801858,0.860895,0.7923845,0.7672074,0.7820394,0.8168939,0.877351,0.8897665,0.8621007,0.8618773,0.9017483,0.9291641,0.949224,0.9833637,0.8919406,0.8250718,0.8083771,0.8763229,0.9184582,0.8390982,0.8808324,0.931788,0.9356822,0.9279178,0.9395149,0.9568681,1.004225,0.991057
1.108172,1.116213,1.138495,1.126117,1.097239,1.067494,0.9918232,1.01793,1.03684,1.03713,1.028301,1.024143,1.014615,1.055792,1.088821,1.111616,1.103474,1.119311,1.122591,1.099469,1.073221,1.066741,1.055498,1.033891,1.026332,1.088915,1.102964,1.101932,1.111935,1.099711,0.9966673,0.972804,0.971304,1.009233,1.056843,1.083755,1.051555,1.045503,1.014809,0.955593,0.9597981,0.9816179,1.013706,1.022023,1.047711,1.047957,1.095932,1.10611,1.105716,1.089431,1.045827,1.01763,1.00143,0.9922521,0.9989518,1.002472,1.03711,1.059395,1.057755,1.107146,1.090508,1.063588,1.008314,0.9583452,0.9601717,1.026474,1.041976,1.001026,1.023871,1.067972,1.050182,1.058444,1.052312,1.05997,1.033927,1.009116,0.9803749,0.9706878,0.988855,0.9698745,0.983521,0.9669921,0.9552791,0.9316531,0.9831451,0.952298,0.9744388,0.9894752,0.9894236,0.9754117,0.910303,0.8689675,0.8622829,0.8643369,0.9207911,0.8848218,0.8643786,0.7872298,0.765817,0.8028081,0.7859017,0.8695031,0.8891294,0.8746813,0.8666977,0.887464,0.9174605,0.9009795,0.9484285,0.9097253,0.8619583,0.8341277,0.8814332,0.9138253,0.855529,0.8736303,0.9017217,0.8960745,0.8676299,0.926972,0.9754782,1.029359,1.000196
1.140906,1.126827,1.129678,1.130758,1.115055,1.080203,1.00247,1.01651,1.034704,1.038679,1.013235,1.000044,1.020724,1.065079,1.093108,1.113546,1.105936,1.116905,1.120977,1.098655,1.088063,1.064016,1.051866,1.032079,1.0196,1.077887,1.103646,1.10759,1.112009,1.094511,1.020015,0.9928976,0.9747391,1.002409,1.043695,1.077717,1.065275,1.027762,1.014483,0.9652479,0.9672518,0.9822203,1.011821,1.01953,1.036242,1.040925,1.087896,1.103397,1.109842,1.089412,1.059576,1.028549,1.004326,1.004245,0.9976397,0.9965996,1.019813,1.037072,1.043877,1.090684,1.076049,1.060823,1.036774,0.9785651,0.978978,1.033729,1.036795,1.002996,1.01244,1.051099,1.057404,1.069058,1.057628,1.048214,0.9943326,1.007263,1.016807,0.9792489,0.9834919,0.9594777,0.973891,0.9814629,0.9584211,0.9205564,0.9804906,0.9341413,0.9505254,0.9941609,0.991241,0.9896584,0.9134518,0.8928005,0.8791907,0.8746581,0.9126243,0.8847329,0.8793026,0.8057746,0.765375,0.773864,0.7657705,0.8527973,0.8985453,0.8946962,0.8646128,0.8534448,0.8612824,0.9098235,0.9354287,0.9244254,0.8846043,0.8528246,0.8733927,0.8830633,0.8411833,0.8901026,0.8779468,0.9115292,0.8817807,0.9360466,0.9685817,0.9928965,0.9651261
1.140574,1.154074,1.156092,1.137722,1.103877,1.094312,1.030278,1.031288,1.034102,1.024813,1.013291,1.007794,1.021835,1.047903,1.08564,1.111662,1.106831,1.114932,1.119362,1.102725,1.094433,1.063726,1.040934,1.034744,1.028403,1.076779,1.09769,1.109778,1.109267,1.086351,1.042048,0.996887,0.9800425,0.9985654,1.027803,1.069469,1.059295,1.038513,1.021307,0.9825277,0.975722,0.9750046,0.9946621,1.02653,1.040385,1.043995,1.06834,1.100343,1.109925,1.093728,1.059824,1.037562,1.012723,1.01222,0.9997107,0.9952414,1.016753,1.034648,1.043943,1.075362,1.070654,1.064505,1.04071,0.9871616,0.9845627,1.024049,1.024615,0.9752989,1.005163,1.056947,1.06107,1.05954,1.059205,1.05355,1.014788,1.007218,1.01477,0.9837474,0.9843352,0.9648065,0.9803707,0.9896128,0.9542783,0.9094306,0.9787671,0.9406088,0.9545135,0.9862981,0.9888254,0.9644153,0.9001832,0.9057561,0.8894401,0.8689122,0.8961951,0.9126316,0.8931128,0.8186683,0.7739288,0.7753605,0.7680467,0.8341555,0.8610228,0.9119844,0.8770966,0.8604518,0.8397222,0.8984237,0.9138229,0.9240219,0.9053298,0.8737382,0.890561,0.8736838,0.8463476,0.8688321,0.8722325,0.8880224,0.867588,0.8945719,0.9862772,1.014319,0.9733806
1.125438,1.142187,1.165657,1.150639,1.120818,1.10268,1.043906,1.031317,1.036026,1.029949,1.020043,1.00915,1.024185,1.043244,1.056903,1.094355,1.101119,1.119268,1.111769,1.11412,1.103085,1.073308,1.0588,1.047364,1.020299,1.057679,1.077274,1.112706,1.10517,1.094799,1.056682,1.01373,0.9875417,0.9998749,1.022039,1.055575,1.040455,1.027599,1.023405,0.9962602,0.9588094,0.9868802,0.9898775,1.009336,1.044472,1.044815,1.068911,1.099188,1.10745,1.104081,1.068156,1.02982,1.02013,1.015165,1.010821,0.9879201,1.019507,1.036946,1.047825,1.062367,1.069211,1.062686,1.031942,0.9898178,0.9887184,1.019848,1.0281,0.9792486,1.013025,1.011341,1.073281,1.064509,1.06119,1.047389,1.015184,1.008975,0.9967387,0.9889905,0.9995375,0.9719684,0.9771979,0.9724008,0.9605708,0.9330464,0.9832162,0.9453631,0.9509242,0.9727277,0.9632627,0.9759484,0.917231,0.9158637,0.9012105,0.8775397,0.8890255,0.9086897,0.8933687,0.8226525,0.7844994,0.7746581,0.7648049,0.8180753,0.8635261,0.8913937,0.8517902,0.8512133,0.8377144,0.9104344,0.925703,0.9211451,0.8945095,0.8841593,0.8962376,0.8793417,0.8466327,0.8718428,0.8848024,0.8919086,0.8778461,0.8856237,0.9533857,1.003233,0.9879126
1.122063,1.131889,1.147982,1.146992,1.133733,1.092178,1.035336,1.062118,1.049023,1.007163,1.026657,1.021454,1.020641,1.045534,1.047003,1.085023,1.10675,1.120248,1.111109,1.11338,1.107735,1.083722,1.065756,1.049963,1.031607,1.058918,1.068649,1.096348,1.081241,1.073077,1.072822,1.023302,1.006323,1.009271,1.028204,1.043252,1.033833,1.011935,1.023558,1.009468,0.9665631,0.9937169,0.9942593,1.001965,1.044011,1.049423,1.058019,1.090918,1.102466,1.100267,1.081613,1.047248,1.026398,1.004226,1.002504,0.9870935,1.012374,1.035587,1.044989,1.055519,1.065093,1.062493,1.03827,1.00795,0.9934178,1.009961,1.011871,0.983298,1.012603,1.016626,1.064562,1.057693,1.05927,1.054757,1.029457,1.015664,1.008836,0.9881901,0.9921022,0.9796212,0.983662,0.9758779,0.9643777,0.931237,0.9739552,0.9520267,0.9453222,0.9451326,0.9768812,0.9760873,0.9292421,0.9137603,0.9057946,0.8885426,0.8863488,0.9080138,0.8872024,0.8142694,0.7892665,0.7807708,0.7623966,0.821921,0.8667002,0.866985,0.8579147,0.855994,0.8445844,0.8895683,0.9114054,0.9314937,0.9083935,0.8915212,0.8895183,0.8467809,0.8487795,0.8250355,0.8555392,0.901639,0.8903499,0.8857793,0.9449564,1.004951,0.9947735
